date,file_dimension,file_down_url,file_format,file_size,file_stored_name,file_title_web,file_urls,root_url,time
2022-12-01,,http://www.ine.gob.cl/docs/default-source/genero/gu%C3%ADas-y-documentos/documentos/estudio-exploratorio-medicion-de-victimizacion-por-crimenes-de-odio-en-enusc-(2020).pdf,pdf,,estudio-exploratorio-medicion-de-victimizacion-por-crimenes-de-odio-en-enusc-(2020).pdf,Estudio exploratorio para la medición de victimización por crímenes de odio en ENUSC 2020,http://www.ine.gob.cl/docs/default-source/genero/gu%C3%ADas-y-documentos/documentos/estudio-exploratorio-medicion-de-victimizacion-por-crimenes-de-odio-en-enusc-(2020).pdf,https://www.ine.gob.cl/estadisticas/sociales/genero,23:19:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/genero/gu%C3%ADas-y-documentos/documentos/evaluaci%C3%B3n-de-comprensi%C3%B3n-y-estimaci%C3%B3n-de-preguntas-de-sexo-al-nacer-identidad-de-genero-y-orientacion-sexual-2019.pdf,pdf,,evaluaci%C3%B3n-de-comprensi%C3%B3n-y-estimaci%C3%B3n-de-preguntas-de-sexo-al-nacer-identidad-de-genero-y-orientacion-sexual-2019.pdf,"Evaluación de comprensión y estimación de preguntas de sexo al nacer, identidad de género y orientación sexual 2019",http://www.ine.gob.cl/docs/default-source/genero/gu%C3%ADas-y-documentos/documentos/evaluaci%C3%B3n-de-comprensi%C3%B3n-y-estimaci%C3%B3n-de-preguntas-de-sexo-al-nacer-identidad-de-genero-y-orientacion-sexual-2019.pdf,https://www.ine.gob.cl/estadisticas/sociales/genero,23:19:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/genero/gu%C3%ADas-y-documentos/documentos/manual-con-enfoque-de-g%C3%A9nero-en-la-producci%C3%B3n-estad%C3%ADstica-con-gsbpm-2019.pdf,pdf,,manual-con-enfoque-de-g%C3%A9nero-en-la-producci%C3%B3n-estad%C3%ADstica-con-gsbpm-2019.pdf,Manual con enfoque de género en la producción estadística con foco en GSBPM 2019,http://www.ine.gob.cl/docs/default-source/genero/gu%C3%ADas-y-documentos/documentos/manual-con-enfoque-de-g%C3%A9nero-en-la-producci%C3%B3n-estad%C3%ADstica-con-gsbpm-2019.pdf,https://www.ine.gob.cl/estadisticas/sociales/genero,23:19:12
2022-12-01,,http://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/publicaciones-y-anuarios/base-2017/estimaciones-y-proyecciones-2002-2035_base-2017_reg_%C3%A1rea_infograf%C3%ADa.pdf,pdf,,estimaciones-y-proyecciones-2002-2035_base-2017_reg_%C3%A1rea_infograf%C3%ADa.pdf,Estimaciones y proyecciones 2002-2035 base 2017 región área infografía,http://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/publicaciones-y-anuarios/base-2017/estimaciones-y-proyecciones-2002-2035_base-2017_reg_%C3%A1rea_infograf%C3%ADa.pdf,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:19:14
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/boletines/2014/indicadores-referenciales-de-costos-de-las-isapre-(irci).pdf,pdf,,indicadores-referenciales-de-costos-de-las-isapre-(irci).pdf,Indicadores referenciales de costos de las ISAPRE (IRCI),http://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/boletines/2014/indicadores-referenciales-de-costos-de-las-isapre-(irci).pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:19:14
2022-12-01,,http://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/publicaciones-y-anuarios/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_reg_%C3%A1rea_s%C3%ADntesis.pdf,pdf,,ine_estimaciones-y-proyecciones-2002-2035_base-2017_reg_%C3%A1rea_s%C3%ADntesis.pdf,Estimaciones y proyecciones 2002-2035 base 2017 región área síntesis,http://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/publicaciones-y-anuarios/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_reg_%C3%A1rea_s%C3%ADntesis.pdf,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:19:14
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-cantidad-bonificado-isapres-(icbi).xls?sfvrsn=43ae2f52_6,XLS,13.18,Índice de Cantidad Bonificado Isapres (Icbi),CUADROS ESTADÍSTICOS / Base enero 2010 - septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-cantidad-bonificado-isapres-(icbi).xls?sfvrsn=43ae2f52_6,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:20:45
2022-12-01,,http://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/publicaciones-y-anuarios/base-2017/ine_estimaciones-y-proyecciones-de-poblaci%C3%B3n-1992-2050_base-2017_s%C3%ADntesis.pdf,pdf,,ine_estimaciones-y-proyecciones-de-poblaci%C3%B3n-1992-2050_base-2017_s%C3%ADntesis.pdf,Estimaciones y proyecciones 1992-2050 base 2017 país síntesis,http://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/publicaciones-y-anuarios/base-2017/ine_estimaciones-y-proyecciones-de-poblaci%C3%B3n-1992-2050_base-2017_s%C3%ADntesis.pdf,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:20:45
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-cantidad-isapres-(ici).xls?sfvrsn=1df2177a_4,XLS,13.03,Índice de Cantidad Isapres (Ici),CUADROS ESTADÍSTICOS / Base enero 2010 - septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-cantidad-isapres-(ici).xls?sfvrsn=1df2177a_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:20:45
2022-12-01,,http://www.ine.gob.cl/docs/default-source/ocupacion-y-desocupacion/boletines/2022/pa%C3%ADs/bolet%C3%ADn-empleo-nacional-trimestre-m%C3%B3vil-agosto-2022---septiembre-2022---octubre-2022.pdf,pdf,,bolet%C3%ADn-empleo-nacional-trimestre-m%C3%B3vil-agosto-2022---septiembre-2022---octubre-2022.pdf,Boletín empleo nacional trimestre móvil agosto 2022 - septiembre 2022 - octubre 2022,http://www.ine.gob.cl/docs/default-source/ocupacion-y-desocupacion/boletines/2022/pa%C3%ADs/bolet%C3%ADn-empleo-nacional-trimestre-m%C3%B3vil-agosto-2022---septiembre-2022---octubre-2022.pdf,https://www.ine.gob.cl/estadisticas/sociales/mercado-laboral/ocupacion-y-desocupacion,23:20:45
2022-12-01,,http://www.ine.gob.cl/docs/default-source/%C3%ADndice-de-precios-al-consumidor/boletines/espa%C3%B1ol/2022/bolet%C3%ADn-%C3%ADndice-de-precios-al-consumidor-(ipc)-octubre-2022.pdf,pdf,,bolet%C3%ADn-%C3%ADndice-de-precios-al-consumidor-(ipc)-octubre-2022.pdf,Boletín Índice de Precios al Consumidor (IPC) octubre 2022,http://www.ine.gob.cl/docs/default-source/%C3%ADndice-de-precios-al-consumidor/boletines/espa%C3%B1ol/2022/bolet%C3%ADn-%C3%ADndice-de-precios-al-consumidor-(ipc)-octubre-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-consumidor,23:20:45
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/boletines/base-noviembre-2007-100/cifras-comentadas.pdf,pdf,,cifras-comentadas.pdf,Cifras Comentadas,http://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/boletines/base-noviembre-2007-100/cifras-comentadas.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:20:45
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/estimaciones-y-proyecciones-2002-2035-comuna-y-%C3%A1rea-urbana-y-rural11df0b16cde04242827bef3fd62529c5.xlsx?sfvrsn=3b3b945e_5,XLSX,5.18,Estimaciones y proyecciones 2002-2035 comuna y área urbana y rural,CUADROS ESTADÍSTICOS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/estimaciones-y-proyecciones-2002-2035-comuna-y-%C3%A1rea-urbana-y-rural11df0b16cde04242827bef3fd62529c5.xlsx?sfvrsn=3b3b945e_5,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:21:37
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-gasto-en-las-garant%C3%ADas-expl%C3%ADcitas-de-salud-(igges).xls?sfvrsn=fc7e12ae_4,XLS,71.50,Índice de Gasto en las Garantías Explícitas de Salud (IGGES),CUADROS ESTADÍSTICOS / Base enero 2010 - septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-gasto-en-las-garant%C3%ADas-expl%C3%ADcitas-de-salud-(igges).xls?sfvrsn=fc7e12ae_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:21:37
2022-12-01,,http://www.ine.gob.cl/docs/default-source/ocupacion-y-desocupacion/boletines/2022/poblaci%C3%B3n-extranjera/bolet%C3%ADn-empleo-poblaci%C3%B3n-extranjera-trimestre-m%C3%B3vil-agosto-2022---septiembre-2022---octubre-2022.pdf,pdf,,bolet%C3%ADn-empleo-poblaci%C3%B3n-extranjera-trimestre-m%C3%B3vil-agosto-2022---septiembre-2022---octubre-2022.pdf,Boletín empleo Población Extranjera trimestre móvil  agosto 2022 - septiembre 2022 - octubre 2022 ,http://www.ine.gob.cl/docs/default-source/ocupacion-y-desocupacion/boletines/2022/poblaci%C3%B3n-extranjera/bolet%C3%ADn-empleo-poblaci%C3%B3n-extranjera-trimestre-m%C3%B3vil-agosto-2022---septiembre-2022---octubre-2022.pdf,https://www.ine.gob.cl/estadisticas/sociales/mercado-laboral/ocupacion-y-desocupacion,23:21:37
2022-12-01,,http://www.ine.gob.cl/docs/default-source/%C3%ADndice-de-precios-al-consumidor/boletines/espa%C3%B1ol/2022/bolet%C3%ADn-%C3%ADndice-de-precios-al-consumidor-(ipc)-septiembre-2022.pdf,pdf,,bolet%C3%ADn-%C3%ADndice-de-precios-al-consumidor-(ipc)-septiembre-2022.pdf,Boletín Índice de Precios al Consumidor (IPC) septiembre 2022,http://www.ine.gob.cl/docs/default-source/%C3%ADndice-de-precios-al-consumidor/boletines/espa%C3%B1ol/2022/bolet%C3%ADn-%C3%ADndice-de-precios-al-consumidor-(ipc)-septiembre-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-consumidor,23:21:37
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/serie-anual-de-indices-mensuales-de-productos.xls?sfvrsn=29fc885c_4,XLS,1.55,Serie Anual de Indices Mensuales de Productos,CUADROS ESTADÍSTICOS / Base noviembre 2007=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/serie-anual-de-indices-mensuales-de-productos.xls?sfvrsn=29fc885c_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:22:23
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-ict-agosto-de-2022.pdf,pdf,,bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-ict-agosto-de-2022.pdf,boletín-índice-de-costos-del-transporte-ict-agosto-de-2022,http://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-ict-agosto-de-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:22:23
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indice-de-precios-de-productor/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-precios-de-productor-(ipp)-industrias-agosto-2022.pdf,pdf,,bolet%C3%ADn-%C3%ADndice-de-precios-de-productor-(ipp)-industrias-agosto-2022.pdf,Boletín Índice de Precios de Productor (IPP) Industrias Agosto 2022,http://www.ine.gob.cl/docs/default-source/indice-de-precios-de-productor/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-precios-de-productor-(ipp)-industrias-agosto-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-de-productor,23:22:23
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/estimaciones-y-proyecciones-2002-2035-comunas.xlsx?sfvrsn=8c87fc3f_3,XLSX,10.55,Estimaciones y proyecciones 2002-2035 comunas,CUADROS ESTADÍSTICOS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/estimaciones-y-proyecciones-2002-2035-comunas.xlsx?sfvrsn=8c87fc3f_3,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:22:23
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-gasto-en-subsidios-por-incapacidad-laboral-(igsi).xls?sfvrsn=d58cf151_4,XLS,91.50,Índice de Gasto en Subsidios por Incapacidad Laboral (IGSI),CUADROS ESTADÍSTICOS / Base enero 2010 - septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-gasto-en-subsidios-por-incapacidad-laboral-(igsi).xls?sfvrsn=d58cf151_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:22:23
2022-12-01,,http://www.ine.gob.cl/docs/default-source/ocupacion-y-desocupacion/boletines/2022/regi%C3%B3n-metropolitana-y-gran-santiago/bolet%C3%ADn-de-empleo-regi%C3%B3n-metropolitana-(agosto-octubre-2022).pdf,pdf,,bolet%C3%ADn-de-empleo-regi%C3%B3n-metropolitana-(agosto-octubre-2022).pdf,Boletín de empleo Región Metropolitana (agosto-octubre 2022),http://www.ine.gob.cl/docs/default-source/ocupacion-y-desocupacion/boletines/2022/regi%C3%B3n-metropolitana-y-gran-santiago/bolet%C3%ADn-de-empleo-regi%C3%B3n-metropolitana-(agosto-octubre-2022).pdf,https://www.ine.gob.cl/estadisticas/sociales/mercado-laboral/ocupacion-y-desocupacion,23:22:23
2022-12-01,,http://www.ine.gob.cl/docs/default-source/%C3%ADndice-de-precios-al-consumidor/boletines/espa%C3%B1ol/2022/boletin-indice-de-precios-al-consumidor-ipc-agosto-2022.pdf,pdf,,boletin-indice-de-precios-al-consumidor-ipc-agosto-2022.pdf,Boletín Índice de Precios al Consumidor (IPC) agosto 2022,http://www.ine.gob.cl/docs/default-source/%C3%ADndice-de-precios-al-consumidor/boletines/espa%C3%B1ol/2022/boletin-indice-de-precios-al-consumidor-ipc-agosto-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-consumidor,23:22:23
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-general-por-destino-econ%C3%B3mico.xls?sfvrsn=99712318_4,XLS,42.00,Indice de Precios al por Mayor General por Destino Económico,CUADROS ESTADÍSTICOS / Base noviembre 2007=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-general-por-destino-econ%C3%B3mico.xls?sfvrsn=99712318_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:22:23
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-ict-octubre-de-2022.pdf,pdf,,bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-ict-octubre-de-2022.pdf,boletín-índice-de-costos-del-transporte-ict-octubre-de-2022,http://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-ict-octubre-de-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:22:23
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indice-de-precios-de-productor/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-precios-de-productor-(ipp)-industrias-octubre-2022.pdf,pdf,,bolet%C3%ADn-%C3%ADndice-de-precios-de-productor-(ipp)-industrias-octubre-2022.pdf,Boletín Índice de Precios de Productor (IPP) Industrias Octubre 2022,http://www.ine.gob.cl/docs/default-source/indice-de-precios-de-productor/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-precios-de-productor-(ipp)-industrias-octubre-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-de-productor,23:22:23
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_region_area_tabulados.xlsx?sfvrsn=e9bd6edf_6,XLSX,287.17,Estimaciones y proyecciones 2002-2035 región y área urbana y rural,CUADROS ESTADÍSTICOS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-2002-2035_base-2017_region_area_tabulados.xlsx?sfvrsn=e9bd6edf_6,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:22:23
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-valor-unitario-isapres-(ivufi).xls?sfvrsn=14cb82c6_4,XLS,6.07,Índice De Valor Unitario Isapres (Ivufi),CUADROS ESTADÍSTICOS / Base enero 2010 - septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-valor-unitario-isapres-(ivufi).xls?sfvrsn=14cb82c6_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:22:23
2022-12-01,,https://www.ine.gob.cl/docs/default-source/%C3%ADndice-de-precios-al-consumidor/metodologias/base-anual-2018-100/preguntas-frecuentes-ipc-2018.pdf,pdf,,preguntas-frecuentes-ipc-2018.pdf,"Preguntas Frecuentes
Nueva canasta IPC 2018 = 100",https://www.ine.gob.cl/docs/default-source/%C3%ADndice-de-precios-al-consumidor/metodologias/base-anual-2018-100/preguntas-frecuentes-ipc-2018.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-consumidor,23:22:34
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-general-y-categor%C3%ADas-parte-1.xls?sfvrsn=1f788210_4,XLS,48.50,Indice de Precios al por Mayor General y Categorías Parte 1,CUADROS ESTADÍSTICOS / Base noviembre 2007=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-general-y-categor%C3%ADas-parte-1.xls?sfvrsn=1f788210_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:22:34
2022-12-01,,http://www.ine.gob.cl/docs/default-source/mataderos-de-ganado/boletines/feria-y-mataderos/bolet%C3%ADn-ferias-y-mataderos-trimestre-abril-junio-2022.pdf,pdf,,bolet%C3%ADn-ferias-y-mataderos-trimestre-abril-junio-2022.pdf,Boletín ferias y mataderos trimestre abril junio 2022,http://www.ine.gob.cl/docs/default-source/mataderos-de-ganado/boletines/feria-y-mataderos/bolet%C3%ADn-ferias-y-mataderos-trimestre-abril-junio-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/mataderos-de-ganado,23:22:34
2022-12-01,,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-semestre-2009.pdf,pdf,,primer-semestre-2009.pdf,Primer semestre 2009,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-semestre-2009.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/leche-y-productos-lacteos,23:22:34
2022-12-01,,http://www.ine.gob.cl/docs/default-source/produccion-pecuaria/publicaciones-y-anuarios/produccion-pecuaria/producci%C3%B3n-pecuaria-informe-anual-2012.pdf,pdf,,producci%C3%B3n-pecuaria-informe-anual-2012.pdf,Producción pecuaria informe anual 2012,http://www.ine.gob.cl/docs/default-source/produccion-pecuaria/publicaciones-y-anuarios/produccion-pecuaria/producci%C3%B3n-pecuaria-informe-anual-2012.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/produccion-pecuaria,23:22:34
2022-12-01,,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-semestre-2009.pdf,pdf,,primer-semestre-2009.pdf,Primer semestre 2009,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-semestre-2009.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/hortalizas,23:22:34
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-ict-septiembre-de-2022.pdf,pdf,,bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-ict-septiembre-de-2022.pdf,boletín-índice-de-costos-del-transporte-ict-septiembre-de-2022,http://www.ine.gob.cl/docs/default-source/indice-de-costos-del-transporte/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-costos-del-transporte-ict-septiembre-de-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-costos-del-transporte,23:22:34
2022-12-01,,http://www.ine.gob.cl/docs/default-source/indice-de-precios-de-productor/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-precios-de-productor-(ipp)-industrias-septiembre-2022.pdf,pdf,,bolet%C3%ADn-%C3%ADndice-de-precios-de-productor-(ipp)-industrias-septiembre-2022.pdf,Boletín Índice de Precios de Productor (IPP) Industrias Septiembre 2022,http://www.ine.gob.cl/docs/default-source/indice-de-precios-de-productor/boletines/2022/bolet%C3%ADn-%C3%ADndice-de-precios-de-productor-(ipp)-industrias-septiembre-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-de-productor,23:22:34
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-de-poblaci%C3%B3n-1992-2050_base-2017_tabulados.xlsx?sfvrsn=68eefb1_9,XLSX,166.98,Estimaciones y proyecciones 1992-2050 país,CUADROS ESTADÍSTICOS / Proyección base 2017,https://www.ine.gob.cl/docs/default-source/proyecciones-de-poblacion/cuadros-estadisticos/base-2017/ine_estimaciones-y-proyecciones-de-poblaci%C3%B3n-1992-2050_base-2017_tabulados.xlsx?sfvrsn=68eefb1_9,https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/proyecciones-de-poblacion,23:22:34
2022-12-01,MB,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-valor-unitario-bonificado-isapres-(ivubi).xls?sfvrsn=c035325c_4,XLS,6.29,Índice de Valor Unitario Bonificado Isapres (Ivubi),CUADROS ESTADÍSTICOS / Base enero 2010 - septiembre 2012,https://www.ine.gob.cl/docs/default-source/indices-referenciales-de-costos-de-las-isapre/cuadros-estadisticos/base-enero-2010-septiembre-2012/%C3%ADndice-de-valor-unitario-bonificado-isapres-(ivubi).xls?sfvrsn=c035325c_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indices-referenciales-de-costos-de-las-isapre,23:22:34
2022-12-01,KB,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-general-y-categor%C3%ADas-parte-2.xls?sfvrsn=d8f834a0_4,XLS,45.00,Indice de Precios al por Mayor General y Categorías Parte 2,CUADROS ESTADÍSTICOS / Base noviembre 2007=100,https://www.ine.gob.cl/docs/default-source/indice-de-precios-al-por-mayor/cuadros-estadisticos/base-noviembre-2007-100/indice-de-precios-al-por-mayor-general-y-categor%C3%ADas-parte-2.xls?sfvrsn=d8f834a0_4,https://www.ine.gob.cl/estadisticas/economia/indices-de-precio-e-inflacion/indice-de-precios-al-por-mayor,23:22:53
2022-12-01,,http://www.ine.gob.cl/docs/default-source/mataderos-de-ganado/boletines/feria-y-mataderos/bolet%C3%ADn-ferias-y-mataderos-trimestre-enero-marzo-2022.pdf,pdf,,bolet%C3%ADn-ferias-y-mataderos-trimestre-enero-marzo-2022.pdf,Boletín ferias y mataderos trimestre enero marzo 2022,http://www.ine.gob.cl/docs/default-source/mataderos-de-ganado/boletines/feria-y-mataderos/bolet%C3%ADn-ferias-y-mataderos-trimestre-enero-marzo-2022.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/mataderos-de-ganado,23:22:54
2022-12-01,,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-semestre-2010.pdf,pdf,,primer-semestre-2010.pdf,Primer semestre 2010,http://www.ine.gob.cl/docs/default-source/leche-y-productos-lacteos/publicaciones-y-anuarios/publicaciones/primer-semestre-2010.pdf,https://www.ine.gob.cl/estadisticas/economia/agricultura-agroindustria-y-pesca/leche-y-productos-lacteos,23:22:54
